ID,lon,lat,Elev
0011925U1577,-79.00257165,44.56089164,283.2724
0011925U1575,-79.01562738,44.48505772,259.8615
0011922U2421,-79.69064056,43.42005555,81.4219
0011922U2420,-79.69980728,43.40505542,78.5156
0011922U2417,-79.75258923,43.35505385,79.1824
0011921U2397,-78.99756689,43.8678385,88.807
0011921U2360,-79.40063299,43.63089103,75.8379
0011919U289G,-79.88566487,44.75005206,197.7603
0011919U288G,-79.88566487,44.75005206,192.5434
0011919U287G,-79.85760808,44.74588559,181.749
0011919U284G,-79.8026058,44.74588624,177.9969
0011919U282G,-79.7648266,44.72505333,202.7684
0011919U281G,-79.72065761,44.72783141,187.8736
0011919U279G,-79.64481957,44.71005398,179.9424
0011919U278G,-79.64065275,44.7108873,183.2937
0011919U276G,-79.5898177,44.71005359,189.8604
0011919U275G,-79.50481542,44.69283027,205.0705
0011919U274G,-79.47564819,44.68005424,205.4688
0011919U273G,-79.41564565,44.65505455,225.5027
0011919U271G,-79.41758938,44.60588802,232.7408
0011919U269G,-79.36758721,44.60588853,221.4037
0011919U267G,-79.26758366,44.58283428,221.0094
0011919U265G,-79.16563421,44.53283505,231.5766
0011919U264G,-79.11979837,44.50589093,232.4853
0011919U262G,-79.0306277,44.48005763,257.5945
0011919U261G,-79.00562709,44.48589106,260.5982
0011919U260G,-78.93979199,44.48089129,269.8551
0011919U259G,-78.92756757,44.44283638,286.7348
0011918U925,-78.94978717,43.89589362,109.1113
0011918U239G,-79.47258002,43.68005699,120.6317
0011918U236G,-79.40563429,43.67505738,122.4436
0011918U235G,-79.39063384,43.68005737,121.2619
0011918U233G,-79.34757668,43.71283529,124.5363
0011918U230G,-79.2806319,43.78005772,172.0677
0011918U227G,-79.21757596,43.8578367,171.9656
0011918U224G,-79.1725735,43.94006001,221.8042
0011918U223G,-79.15479473,43.96505999,246.4399
0011917305C,-79.98261391,44.76699576,323.299
0011917305B,-79.98066936,44.76588466,323.5133
0011917305A,-79.98066936,44.76588466,324.6885
0011916U93F,-80.37483961,43.49282597,326.2071
0011916U91F,-80.24566822,43.54504859,323.8215
0011916U90F,-80.24566822,43.54504859,325.7691
0011916U89F,-80.26483612,43.53588177,327.8258
0011916U87F,-80.29483664,43.48004785,307.0194
0011916U86F,-80.30483689,43.43004822,298.4397
0011916U132F,-80.04983094,43.88282959,403.7977
0011916U131F,-80.06677551,43.86699615,395.7053
0011916U130F,-80.02760786,43.81782924,390.7855
0011916U129F,-80.08761061,43.77782862,394.9274
0011916U128F,-80.14566837,43.78588385,436.6094
0011916U126F,-80.27983957,43.79504924,454.0415
0011916U120F,-80.38761987,43.70504885,414.8277
0011916U119F,-80.37984181,43.7050488,398.9097
0011916U118F,-80.39984273,43.690049,396.1297
0011916U116F,-80.38484211,43.62504805,355.0053
0011916U115F,-80.29567091,43.56504848,338.596
0011912U402,-79.61065404,44.81283098,191.2179
0011912U401,-79.61759792,44.77283109,181.584
0011912U399A,-79.63981939,44.7108873,182.4898
0011912U399,-79.6256527,44.68005383,195.1602
0011912U397,-79.60759727,44.60783127,220.2245
0011912U396,-79.65982095,44.60505388,217.5018
0011912U395,-79.66259848,44.58588702,229.0926
0011912U392,-79.74065598,44.53505303,252.1008
0011912U391,-79.72982186,44.48783158,224.274
0011912U388,-79.80065745,44.41005331,228.6101
0011912U382,-79.86565814,44.15588704,219.9125
0011912U379,-79.80565492,44.06088684,233.955
0011912U377A,-79.8048218,44.02283169,257.1627
0011912U377,-79.79982071,43.99005418,270.8179
0011911U273A,-80.34567708,44.1508825,507.0571
0011910U268,-80.13983501,43.9150508,479.505
0011910U264,-79.96760474,43.86505253,413.073
0011910U261,-79.81259673,43.85088967,279.8507
0011910U260,-79.7606498,43.87005643,261.1387
0011910U259,-79.70259097,43.86283504,235.4992
0011910U258,-79.64981079,43.83783516,206.6987
0011910U194,-79.71564188,43.42283276,101.5682
0011910U188A,-79.39063361,43.66089079,108.8191
0011910U181,-79.09562574,43.82505969,85.4877
0011910U180,-78.96256531,43.86505945,79.3138
0011910U002,-79.04979143,43.84506016,88.9907
0011908U1229,-79.24758268,44.57589019,223.2398
0011906U727,-79.34481139,44.6958884,230.9215
0011906U722,-79.33759022,44.77505542,218.4593
0011906U700,-79.88566487,44.75088539,181.6063
0011906U688,-79.41564497,44.61283245,222.2868
0011906U687,-79.34258812,44.67588881,221.8709
0011905U669,-80.2126177,44.50282796,177.7328
0011905U659,-79.86760374,44.3228306,191.1312
0011905U658,-79.84982531,44.32783069,194.4876
0011905U657,-79.7848231,44.34588675,222.7127
0011905U639,-79.45758446,44.05505639,236.3263
0011905U621A,-79.46063556,43.66589057,119.9026
119713847,-79.66231814,44.34060959,250.0184
119713846,-79.66676277,44.33977627,267.1271
119713712,-79.96066489,44.62005242,230.3923
119693622,-79.9517648,43.41449744,271.6077
119693605,-79.85648337,43.46672082,181.97
119693604,-79.84203824,43.45699871,179.2593
119673113,-79.73093215,44.36560903,235.7639
119673106,-79.66648513,44.35755403,252.8825
119663698,-80.2331686,43.58449308,350.2375
119663697,-80.23677985,43.58171527,355.7141
119663693,-80.28289261,43.5700485,355.7466
119663677,-80.24705794,43.57171509,352.447
119663675,-80.2478913,43.56921508,347.8667
119663674,-80.24872466,43.56643729,354.5578
119663673,-80.24955749,43.55338181,345.3734
119663672,-80.25066846,43.54754848,328.3836
119663665,-80.24844614,43.54560408,324.9033
119653568,-80.19705309,43.32254944,257.1043
119653566,-80.22038729,43.3289382,259.2438
119653540,-80.15316302,43.37810511,275.1409
119653536,-80.11705083,43.3836611,278.0656
119653523,-80.20538899,43.42643799,303.7953
119653521,-80.20094425,43.41532676,304.2839
119653518,-80.19594388,43.40282647,305.3022
119653514,-80.19761036,43.38921553,287.6945
119653508,-80.16371897,43.37616059,274.2171
119653504,-80.1553845,43.35032741,267.442
119653499,-80.14593948,43.3236611,262.7786
119653419,-80.03926982,43.40088434,287.4125
119653230,-79.59230553,43.56283541,90.4196
119653229,-79.58508284,43.55783533,85.1038
119653220,-79.62230592,43.51783493,96.8367
119653207,-79.56563841,43.62644679,114.5498
119653206,-79.57063866,43.62116902,121.5434
119653203,-79.58452816,43.60839121,118.9684
119653202,-79.59286186,43.6008911,122.3194
119653196,-79.60313995,43.59200221,128.5718
119653195,-79.61675141,43.57977984,111.6857
119653194,-79.62925185,43.56922426,133.7495
119653191,-79.63619656,43.56283535,131.5818
119653188,-79.64758584,43.55339081,125.9651
119653187,-79.65064145,43.54783519,122.6621
119653151,-79.69980727,43.40588875,82.2208
119653150,-79.69841832,43.40477767,78.9421
119653149,-79.69397362,43.407,77.1852
119653148,-79.69119573,43.40505559,78.2442
119653142,-79.64564025,43.49672389,102.4928
119653141,-79.62980616,43.48477949,87.686
119653140,-79.62730606,43.48366836,81.578
119653139,-79.63008397,43.48089057,85.1412
119653138,-79.64730664,43.46505656,83.4448
119653137,-79.65897364,43.45422325,83.3243
119653128,-79.71147494,43.41449944,95.1978
119653127,-79.70591892,43.41061067,89.8665
119653114,-79.67758678,43.52644597,160.3469
119653094,-79.8603718,43.35977614,250.9849
119653072,-79.72730997,43.3675537,79.5294
119653069,-79.73758796,43.38199845,90.7389
119643697,-79.72453137,43.42422162,108.5435
119643696,-79.73536551,43.43227707,133.9485
119643695,-79.74175511,43.43672156,140.1835
119643694,-79.74869995,43.43227696,139.9527
119643693,-79.75758931,43.42366567,130.4581
119643671,-79.75231079,43.39949862,122.6324
119643670,-79.74425466,43.40672117,121.509
119643668,-79.70897533,43.43866645,117.3856
119633641,-79.59925046,43.56839108,102.9669
119633621,-79.74564637,43.60561249,193.8605
119633620,-79.73064558,43.61172377,175.6091
119633618,-79.69925526,43.62394612,196.0246
119633617,-79.66869849,43.63589061,197.5793
119633610,-79.67147412,43.47338977,108.2097
119633607,-79.71064352,43.48172277,162.5063
119633600,-79.68369912,43.62977951,199.3702
119613290,-79.69175132,43.40394447,79.7084
119603006,-79.74675752,43.60589026,194.8566
119353339,-79.62758385,43.48283502,82.0403
119273717,-79.74482551,44.72783136,179.6439
119273716,-79.00868544,44.74089119,275.0508
11917305,-79.98233612,44.76727354,323.1585
